cell,gene_set,n_genes,mediator,outcome,adjusted,probe_selection,lr_mirror,missing,a,a_p,b,b_p,c,c_p,c_prime,c_prime_p,indirect,indirect_p,indirect_p_product,indirect_ci_lo,indirect_ci_hi,proportion_mediated,limiting_path,n_valid,n_perm_exposure,n_perm_outcome,n_boot,method,n_covariates,indirect_p_fdr
01e98e73f708,interneuron_subclass,4,baseline_cbv,discordance_extraction,False,diff_stability,,,-0.027742733457019178,0.8511148885111489,0.2241924066290618,0.17688231176882313,-0.0658505125111188,0.6139386061393861,-0.05963080233092108,0.6571342865713429,-0.006219710180197721,0.8511148885111489,0.8523147685231477,-0.06524466604464678,0.04592515250871388,0.09445196313616433,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,interneuron_subclass,4,baseline_cbv,discordance_extraction,True,diff_stability,,,-0.0026999622845546908,0.9822017798220178,0.25007068979586683,0.11558844115588442,-0.06090021435419703,0.6320367963203679,-0.060225032923275613,0.6604339566043396,-0.000675181430921416,0.9822017798220178,0.9822017798220178,-0.06743481404800282,0.05387672558068144,0.011086683981020912,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,interneuron_subclass,4,baseline_cbv,discordance_overshoot,False,diff_stability,,,-0.027742733457019178,0.8511148885111489,-0.1990747791099081,0.2866713328667133,0.10305135718124235,0.44245575442455753,0.0975284786463812,0.47965203479652035,0.0055228785348611495,0.8511148885111489,0.8528147185281472,-0.04351541435738383,0.055312395613768474,0.053593457533487356,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,interneuron_subclass,4,baseline_cbv,discordance_overshoot,True,diff_stability,,,-0.0026999622845546908,0.9822017798220178,-0.23780950969619769,0.1785821417858214,0.10785285822085318,0.38886111388861117,0.10721078151376501,0.44185581441855815,0.0006420767070881767,0.9822017798220178,0.9822017798220178,-0.0545358849421021,0.06276005400328295,0.005953265566438481,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,interneuron_subclass,4,baseline_cbv,coupling_angle,False,diff_stability,,,-0.027742733457019178,0.8511148885111489,-0.15711924525199067,0.2430756924307569,-0.05586889301175016,0.6064393560643936,-0.06022781035374416,0.5731426857314269,0.004358917341994003,0.8511148885111489,0.8493150684931506,-0.04051778622900362,0.03935905542799511,-0.07802047090994357,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,interneuron_subclass,4,baseline_cbv,coupling_angle,True,diff_stability,,,-0.0026999622845546908,0.9822017798220178,-0.1745512447444197,0.20077992200779923,-0.04945826428072697,0.6442355764423557,-0.04992954605825898,0.6473352664733527,0.00047128177753200833,0.9822017798220178,0.9822017798220178,-0.0499206977639258,0.03928497312354974,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_oef,discordance_extraction,False,diff_stability,,,-0.0838095238095238,0.6736326367363263,-0.28832574348559553,0.064993500649935,0.008962417874970959,0.934006599340066,-0.015202025388583713,0.8902109789021098,0.024164443263554672,0.6736326367363263,0.6698330166983302,-0.03058295935608863,0.08362489032832611,,a,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_oef,discordance_extraction,True,diff_stability,,,-0.036707493809439815,0.8685131486851315,-0.23983836542777742,0.1382861713828617,0.01707920713277033,0.8572142785721428,0.008275341818564024,0.9422057794220577,0.008803865314206304,0.8685131486851315,0.8683131686831317,-0.03305534506177231,0.058421913873493075,,a,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_oef,discordance_overshoot,False,diff_stability,,,-0.0838095238095238,0.6736326367363263,0.11297764932740947,0.5041495850414959,0.04652131914632803,0.6904309569043096,0.055989922137577586,0.6325367463253675,-0.009468602991249556,0.6736326367363263,0.6517348265173483,-0.04971498945606614,0.01576648707248815,,a,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_oef,discordance_overshoot,True,diff_stability,,,-0.036707493809439815,0.8685131486851315,0.041921652385627534,0.8109189081091891,0.05021525775197163,0.6677332266773323,0.051754096547398536,0.6461353864613538,-0.0015388387954269106,0.8685131486851315,0.8463153684631537,-0.02468845695327179,0.016690956918322848,-0.030644845099226645,a,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_oef,coupling_angle,False,diff_stability,,,-0.0838095238095238,0.6736326367363263,0.14018966830917617,0.30896910308969106,-0.011552257266542987,0.917008299170083,0.0001969720774641592,0.9983001699830018,-0.011749229344007146,0.6736326367363263,0.6727327267273273,-0.06594011207090439,0.015888457043437536,,a,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_oef,coupling_angle,True,diff_stability,,,-0.036707493809439815,0.8685131486851315,0.13019542822774532,0.35696430356964304,0.02717037268679436,0.798020197980202,0.03194952056248169,0.7747225277472253,-0.004779147875687327,0.8685131486851315,0.8664133586641336,-0.05285986672868482,0.021131915589754326,,a,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_cbv,discordance_extraction,False,diff_stability,,,-0.06368583797155224,0.6874312568743126,0.22733957054849244,0.17018298170182983,0.008962417874970959,0.934006599340066,0.02344072892944452,0.8302169783021698,-0.014478311054473558,0.6874312568743126,0.6883311668833116,-0.07137601353919862,0.03406499991154697,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_cbv,discordance_extraction,True,diff_stability,,,-0.05833488053023468,0.7027297270272973,0.25208745170367886,0.11088891110888911,0.01707920713277033,0.8572142785721428,0.03178469851107574,0.7778222177782221,-0.01470549137830541,0.7027297270272973,0.7013298670132987,-0.06687137477393597,0.04208432114816978,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_cbv,discordance_overshoot,False,diff_stability,,,-0.06368583797155224,0.6874312568743126,-0.19962740248267652,0.28387161283871615,0.04652131914632803,0.6904309569043096,0.03380788073713445,0.7665233476652334,0.012713438409193582,0.6874312568743126,0.6904309569043096,-0.02793354638137482,0.06510514942996913,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_cbv,discordance_overshoot,True,diff_stability,,,-0.05833488053023468,0.7027297270272973,-0.23597267888401674,0.1830816918308169,0.05021525775197163,0.6677332266773323,0.03644981972087308,0.7479252074792521,0.013765438031098549,0.7027297270272973,0.7047295270472953,-0.036144807478607814,0.07346412538756478,0.2741285945218128,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_cbv,coupling_angle,False,diff_stability,,,-0.06368583797155224,0.6874312568743126,-0.15682012087333336,0.24337566243375663,-0.011552257266542987,0.917008299170083,-0.021539478075161333,0.8504149585041496,0.009987220808618346,0.6874312568743126,0.6833316668333167,-0.024272001769207123,0.057547241025050926,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_GLYCOLYSIS,181,baseline_cbv,coupling_angle,True,diff_stability,,,-0.05833488053023468,0.7027297270272973,-0.17342160288913702,0.20537946205379462,0.02717037268679436,0.798020197980202,0.01705384420089475,0.8812118788121188,0.01011652848589961,0.7027297270272973,0.702929707029297,-0.03172784911238031,0.05325238139155374,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,discordance_extraction,False,diff_stability,,,-0.15784786641929496,0.42525747425257476,-0.287673532566765,0.0694930506949305,0.04146901447201096,0.7110288971102889,-0.003939638868954469,0.9712028797120288,0.045408653340965416,0.42525747425257476,0.42205779422057793,0.0027301261894858825,0.10008323738025231,,a,99,10000,10000,500,spearman,0,0.9355664433556644
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,discordance_extraction,True,diff_stability,,,-0.13217569129796078,0.5498450154984501,-0.2506482229025166,0.12158784121587841,-0.04635619675152304,0.6201379862013798,-0.07948579888626853,0.46045395460453953,0.033129602134745494,0.5498450154984501,0.5353464653534646,-0.007359735101917817,0.0903161767713791,,a,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,discordance_overshoot,False,diff_stability,,,-0.15784786641929496,0.42525747425257476,0.11826684629001114,0.49005099490050996,0.04456794464205009,0.7044295570442956,0.06323611399706705,0.5962403759624038,-0.01866816935501697,0.49005099490050996,0.3691630836916308,-0.06146036691727039,0.013890706396923448,,b,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,discordance_overshoot,True,diff_stability,,,-0.13217569129796078,0.5498450154984501,0.06134717366483466,0.7254274572542746,0.15323183692805684,0.16098390160983903,0.1613404420163824,0.16008399160083991,-0.008108605088325576,0.7254274572542746,0.396960303969603,-0.04512867783889805,0.021231519376466758,-0.052917234765857496,b,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,coupling_angle,False,diff_stability,,,-0.15784786641929496,0.42525747425257476,0.14465395800251615,0.2943705629437056,0.005553494124922691,0.957004299570043,0.02838681276472617,0.7937206279372063,-0.022833318639803472,0.42525747425257476,0.40635936406359363,-0.07339597906361559,0.011298545457953387,,a,99,10000,10000,500,spearman,0,0.9355664433556644
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_oef,coupling_angle,True,diff_stability,,,-0.13217569129796078,0.5498450154984501,0.13416897198514185,0.34396560343965604,0.021201653315511385,0.8276172382761724,0.03893552993838424,0.728027197280272,-0.017733876622872857,0.5498450154984501,0.5278472152784721,-0.06986465226379493,0.01249175036604261,,a,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_cbv,discordance_extraction,False,diff_stability,,,-0.1507977736549165,0.3418658134186581,0.2375009267442126,0.1526847315268473,0.04146901447201096,0.7110288971102889,0.07728362546601764,0.48925107489251074,-0.03581461099400668,0.3418658134186581,0.33836616338366166,-0.09993217591663203,0.014777203701360351,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_cbv,discordance_extraction,True,diff_stability,,,-0.12400375213093863,0.414958504149585,0.2483030921836455,0.11658834116588342,-0.04635619675152304,0.6201379862013798,-0.01556568165503666,0.893010698930107,-0.03079051509648638,0.414958504149585,0.42385761423857615,-0.09068455496805107,0.022487966213616574,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_cbv,discordance_overshoot,False,diff_stability,,,-0.1507977736549165,0.3418658134186581,-0.19959860486416162,0.283971602839716,0.04456794464205009,0.7044295570442956,0.01446891940390713,0.8961103889611038,0.03009902523814296,0.3418658134186581,0.35466453354664534,-0.008281817317879166,0.09589518006696719,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_cbv,discordance_overshoot,True,diff_stability,,,-0.12400375213093863,0.414958504149585,-0.22251931610592413,0.21147885211478853,0.15323183692805684,0.16098390160983903,0.12563860680931185,0.274972502749725,0.027593230118744996,0.414958504149585,0.44045595440455954,-0.020031700086156817,0.09552162789355792,0.18007504623011317,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_cbv,coupling_angle,False,diff_stability,,,-0.1507977736549165,0.3418658134186581,-0.15820856438946382,0.24317568243175683,0.005553494124922691,0.957004299570043,-0.018304005158148957,0.8667133286671332,0.02385749928307165,0.3418658134186581,0.32326767323267674,-0.009939949989144124,0.07506845524598756,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_OXIDATIVE_PHOSPHORYLATION,199,baseline_cbv,coupling_angle,True,diff_stability,,,-0.12400375213093863,0.414958504149585,-0.17447016794491083,0.20307969203079693,0.021201653315511385,0.8276172382761724,-0.0004333021445725713,0.9964003599640036,0.021634955460083958,0.414958504149585,0.415958404159584,-0.019015912933730218,0.07424203822808229,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_oef,discordance_extraction,False,diff_stability,,,-0.39040197897340745,0.023497650234976502,-0.3021477486585283,0.0761923807619238,0.07929103814091952,0.49775022497750226,-0.03866804087772964,0.7675232476752325,0.11795907901864916,0.0761923807619238,0.014298570142985701,0.023027086775121133,0.226462376261043,1.487672273996553,b,99,10000,10000,500,spearman,0,0.4905509449055095
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_oef,discordance_extraction,True,diff_stability,,,-0.3565674504237116,0.060493950604939506,-0.2733412350927482,0.1151884811518848,0.004357090893497464,0.9659034096590341,-0.09310749639919212,0.4647535246475352,0.09746458729268959,0.1151884811518848,0.0357964203579642,0.018966561316379683,0.20084514972959788,,b,99,10000,10000,500,spearman,3,0.8573642635736426
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_oef,discordance_overshoot,False,diff_stability,,,-0.39040197897340745,0.023497650234976502,0.11434678783548077,0.5371462853714628,-0.02911458189709549,0.8277172282771723,0.01552663036312856,0.9126087391260874,-0.04464121226022405,0.5371462853714628,0.05219478052194781,-0.13183908046550386,0.03748945977624357,,b,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_oef,discordance_overshoot,True,diff_stability,,,-0.3565674504237116,0.060493950604939506,0.06550874886055535,0.7402259774022598,0.04812008104228859,0.6728327167283271,0.07147836860394405,0.6011398860113989,-0.023358287561655443,0.7402259774022598,0.0888911108889111,-0.09974879365668375,0.053398673828545316,,b,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_oef,coupling_angle,False,diff_stability,,,-0.39040197897340745,0.023497650234976502,0.16753839198115264,0.250974902509749,0.00468769325912185,0.967003299670033,0.07009501304258631,0.5714428557144285,-0.06540731978346445,0.250974902509749,0.0216978302169783,-0.1822705149474169,0.02370893479681397,,b,99,10000,10000,500,spearman,0,0.9355664433556644
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_oef,coupling_angle,True,diff_stability,,,-0.3565674504237116,0.060493950604939506,0.15314928895271018,0.31026897310268975,0.013055577151346023,0.8967103289671033,0.0676636286474182,0.5855414458554145,-0.05460805149607217,0.31026897310268975,0.05469453054694531,-0.1675485085382401,0.027983614354594417,,b,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_cbv,discordance_extraction,False,diff_stability,,,-0.08180581323438464,0.6293370662933707,0.23389848932491075,0.16428357164283572,0.07929103814091952,0.49775022497750226,0.09842529427443789,0.42225777422257776,-0.01913425613351836,0.6293370662933707,0.6198380161983802,-0.08001421336955551,0.036218801138903994,-0.24131675637178715,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_cbv,discordance_extraction,True,diff_stability,,,-0.1096382093869472,0.5045495450454954,0.25376134639984865,0.11358864113588642,0.004357090893497464,0.9659034096590341,0.03217903052439771,0.795920407959204,-0.027821939630900246,0.5045495450454954,0.5017498250174982,-0.08961189039393819,0.027396445715951744,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_cbv,discordance_overshoot,False,diff_stability,,,-0.08180581323438464,0.6293370662933707,-0.2055377254793727,0.27577242275772423,-0.02911458189709549,0.8277172282771723,-0.045928762680281274,0.7297270272972702,0.016814180783185785,0.6293370662933707,0.6228377162283771,-0.023317988596613385,0.06709064358631343,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_cbv,discordance_overshoot,True,diff_stability,,,-0.1096382093869472,0.5045495450454954,-0.2356558855229501,0.1912808719128087,0.04812008104228859,0.6728327167283271,0.022283191722056932,0.8577142285771423,0.025836889320231662,0.5045495450454954,0.5046495350464953,-0.019149283343203857,0.08485725582881401,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_cbv,coupling_angle,False,diff_stability,,,-0.08180581323438464,0.6293370662933707,-0.15610959584806222,0.24927507249275072,0.00468769325912185,0.967003299670033,-0.008082979182919996,0.9442055794420557,0.012770672442041846,0.6293370662933707,0.6263373662633737,-0.01841157224912215,0.06961820617340998,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_ANGIOGENESIS,26,baseline_cbv,coupling_angle,True,diff_stability,,,-0.1096382093869472,0.5045495450454954,-0.1750897191922326,0.20237976202379762,0.013055577151346023,0.8967103289671033,-0.006140946142953761,0.9598040195980402,0.019196523294299786,0.5045495450454954,0.5049495050494951,-0.0142620883495109,0.0849821882902127,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_oef,discordance_extraction,False,diff_stability,,,-0.20895485466914038,0.18648135186481352,-0.26982000854915833,0.09059094090590941,0.13884614986096874,0.2096790320967903,0.08246594918775314,0.46415358464153583,0.05638020067321559,0.18648135186481352,0.20887911208879112,0.0019499658393037288,0.1268817285547558,0.40606239877498196,a,99,10000,10000,500,spearman,0,0.6837649568376496
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_oef,discordance_extraction,True,diff_stability,,,-0.16931318835198014,0.3117688231176882,-0.24111789017376503,0.13858614138586142,0.03506140459874352,0.7421257874212579,-0.005763034155279226,0.9574042595740426,0.04082443875402274,0.3117688231176882,0.3127687231276872,-0.0041760758943808,0.10666535303691757,,a,99,10000,10000,500,spearman,3,0.8573642635736426
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_oef,discordance_overshoot,False,diff_stability,,,-0.20895485466914038,0.18648135186481352,0.10205218180523924,0.5562443755624438,-0.05115360725647298,0.6551344865513449,-0.02982930843869052,0.7992200779922007,-0.02132429881778246,0.5562443755624438,0.1972802719728027,-0.08035216462179617,0.019643311123422345,0.416867938772472,b,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_oef,discordance_overshoot,True,diff_stability,,,-0.16931318835198014,0.3117688231176882,0.05340910601531931,0.7632236776322368,0.07002490736213418,0.5418458154184581,0.07906777338861681,0.47825217478252174,-0.009042866026482634,0.7632236776322368,0.21497850214978503,-0.05331813266711972,0.029512768546149835,-0.12913785061817223,b,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_oef,coupling_angle,False,diff_stability,,,-0.20895485466914038,0.18648135186481352,0.13012560263669976,0.35006499350064996,-0.07527520098948669,0.49505049495050496,-0.04808482460180078,0.6724327567243276,-0.027190376387685906,0.35006499350064996,0.21687831216878312,-0.09474652655451908,0.020496524990988595,0.36121293640230134,b,99,10000,10000,500,spearman,0,0.9355664433556644
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_oef,coupling_angle,True,diff_stability,,,-0.16931318835198014,0.3117688231176882,0.12130676326119154,0.39736026397360263,-0.06611046582854566,0.547045295470453,-0.045571630972134465,0.6777322267773223,-0.020538834856411187,0.39736026397360263,0.3354664533546645,-0.09080919134317951,0.014188446006495317,0.3106744839716858,b,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_cbv,discordance_extraction,False,diff_stability,,,-0.022003710575139133,0.8737126287371263,0.22901273813821676,0.16878312168783122,0.13884614986096874,0.2096790320967903,0.1438852798689822,0.18668133186681332,-0.0050391300080134495,0.8737126287371263,0.8721127887211279,-0.05935370705957807,0.04852472916677583,-0.036292904146490904,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_cbv,discordance_extraction,True,diff_stability,,,-0.00719964918274601,0.9579042095790421,0.25049870951398157,0.11438856114388561,0.03506140459874352,0.7421257874212579,0.03686490742797478,0.7322267773222678,-0.0018035028292312674,0.9579042095790421,0.958004199580042,-0.061145435479680266,0.06202785604479021,,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_cbv,discordance_overshoot,False,diff_stability,,,-0.022003710575139133,0.8737126287371263,-0.20300434211435345,0.274972502749725,-0.05115360725647298,0.6551344865513449,-0.05562045604585374,0.6256374362563744,0.004466848789380761,0.8737126287371263,0.8729127087291271,-0.0435035293654643,0.054326974450580406,-0.08732226384319214,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_cbv,discordance_overshoot,True,diff_stability,,,-0.00719964918274601,0.9579042095790421,-0.23760713634936217,0.17898210178982102,0.07002490736213418,0.5418458154184581,0.06831421933710187,0.5375462453754625,0.0017106880250323051,0.9579042095790421,0.958004199580042,-0.05822868177726109,0.05703069178961561,0.024429707792192754,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_cbv,coupling_angle,False,diff_stability,,,-0.022003710575139133,0.8737126287371263,-0.15718079606833693,0.24247575242475752,-0.07527520098948669,0.49505049495050496,-0.07873376173414434,0.47565243475652436,0.0034585607446576527,0.8737126287371263,0.8729127087291271,-0.04188013899963711,0.044772971372427625,-0.04594555310640343,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,HALLMARK_HYPOXIA,171,baseline_cbv,coupling_angle,True,diff_stability,,,-0.00719964918274601,0.9579042095790421,-0.17490147502337589,0.20007999200079993,-0.06611046582854566,0.547045295470453,-0.06736969509025878,0.5372462753724627,0.0012592292617131199,0.9579042095790421,0.9578042195780422,-0.049677207453793004,0.04887061316633291,-0.019047351216354622,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_oef,discordance_extraction,False,diff_stability,,,-0.049214594928880646,0.7922207779222078,-0.2853404923615504,0.07119288071192881,0.04881261500070688,0.6914308569143086,0.03476969825232582,0.788021197880212,0.014042916748381064,0.7922207779222078,0.7928207179282072,-0.03835703443892189,0.0761371316155139,,a,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_oef,discordance_extraction,True,diff_stability,,,-0.0379292876323599,0.845015498450155,-0.24804190934469236,0.12318768123187682,-0.19886838334588366,0.07889211078892111,-0.20827643627029824,0.05649435056494351,0.009408052924414576,0.845015498450155,0.839016098390161,-0.036640676598684155,0.057897840507523585,-0.047307936868232765,a,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_oef,discordance_overshoot,False,diff_stability,,,-0.049214594928880646,0.7922207779222078,0.10356875588699917,0.5452454754524547,-0.10093055057659767,0.45185481451854814,-0.09583345620833088,0.47875212478752127,-0.005097094368266787,0.7922207779222078,0.7992200779922007,-0.03695802566591912,0.01734475394362796,0.05050100627756437,a,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_oef,discordance_overshoot,True,diff_stability,,,-0.0379292876323599,0.845015498450155,0.04499023220290005,0.7999200079992,0.12928317312389037,0.2936706329367063,0.13098962058176084,0.24637536246375363,-0.0017064474578704569,0.845015498450155,0.7877212278772123,-0.019672294171342725,0.021422593039676807,-0.01319930054807048,a,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_oef,coupling_angle,False,diff_stability,,,-0.049214594928880646,0.7922207779222078,0.1416881156775227,0.30146985301469853,0.023809523809523774,0.8317168283171683,0.030782647028829435,0.7789221077892211,-0.006973123219305663,0.7922207779222078,0.7894210578942106,-0.050857234149037256,0.02879156683144431,,a,99,10000,10000,500,spearman,0,0.9380961903809618
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_oef,coupling_angle,True,diff_stability,,,-0.0379292876323599,0.845015498450155,0.1286373627406152,0.36326367363263673,-0.015036937793888266,0.8968103189681031,-0.010157814262231257,0.9296070392960704,-0.004879123531657011,0.845015498450155,0.8443155684431557,-0.04607395803798652,0.023363223346481155,,a,99,10000,10000,500,spearman,3,0.964003599640036
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_cbv,discordance_extraction,False,diff_stability,,,-0.030142238713667266,0.859014098590141,0.2275247682420333,0.1725827417258274,0.04881261500070688,0.6914308569143086,0.05567072087833007,0.6674332566743326,-0.006858105877623188,0.859014098590141,0.8573142685731426,-0.053628347107756213,0.05333988326544961,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_cbv,discordance_extraction,True,diff_stability,,,-0.040016681603764856,0.8034196580341966,0.24266382837060516,0.1282871712828717,-0.19886838334588366,0.07889211078892111,-0.18915778218922652,0.08209179082091791,-0.009710601156657148,0.8034196580341966,0.809019098090191,-0.057495134344316454,0.03766904269014089,0.04882928594922953,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_cbv,discordance_overshoot,False,diff_stability,,,-0.030142238713667266,0.859014098590141,-0.2050090203256105,0.27087291270872915,-0.10093055057659767,0.45185481451854814,-0.10710998140570728,0.4256574342565743,0.0061794308291096165,0.859014098590141,0.8561143885611439,-0.0421634644792808,0.053068487549410355,-0.06122458258483348,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_cbv,discordance_overshoot,True,diff_stability,,,-0.040016681603764856,0.8034196580341966,-0.23329908112610903,0.18758124187581243,0.12928317312389037,0.2936706329367063,0.11994731807601595,0.29017098290170984,0.009335855047874412,0.8034196580341966,0.8066193380661933,-0.03275808012769031,0.05911687218540455,0.07221245288377927,a,99,10000,10000,500,spearman,3,0.9935006499350064
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_cbv,coupling_angle,False,diff_stability,,,-0.030142238713667266,0.859014098590141,-0.15487139792629573,0.25147485251474855,0.023809523809523774,0.8317168283171683,0.01914135316331001,0.8596140385961404,0.00466817064621376,0.859014098590141,0.8592140785921408,-0.03855281435545253,0.043400234827544924,,a,99,10000,10000,500,spearman,0,0.9992000799920008
01e98e73f708,GOBP_BLOOD_VESSEL_MORPHOGENESIS,4,baseline_cbv,coupling_angle,True,diff_stability,,,-0.040016681603764856,0.8034196580341966,-0.17529887739910419,0.198980101989801,-0.015036937793888266,0.8968103189681031,-0.022051817156265627,0.8387161283871613,0.007014879362377363,0.8034196580341966,0.8028197180281972,-0.03160525715191219,0.0488253163902514,,a,99,10000,10000,500,spearman,3,0.9935006499350064
