parcellation,parcel_index,parcel_name,hemisphere,baseline_oef,baseline_cbf,baseline_cmro2,coupling_n_angle,discordance_risk,discordance_risk_extraction,discordance_risk_overshoot,discordance_risk_n,dropout_snr_coverage,venous_partial_volume,map_reliability_coupling,n_subjects_coupling,baseline_source,coupling_source,ahba_n_samples
schaefer200x7,82,7Networks_LH_Default_Par_4,L,0.3354916274547577,48.785888671875,126.66956329345705,0.4372068985461912,0.75,0.4,0.35,40,0.5158730149269104,0.0248178336769342,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer200x7,83,7Networks_LH_Default_PFC_1,L,0.3837522268295288,42.787593841552734,127.23827362060548,0.4587936450115577,0.675,0.325,0.35,40,0.698924720287323,0.024300018325448,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer200x7,84,7Networks_LH_Default_PFC_2,L,0.4448989629745483,42.08855438232422,133.58985900878906,-0.875901490020931,0.775,0.4,0.375,40,0.4939759075641632,0.0175576992332935,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,15
schaefer200x7,85,7Networks_LH_Default_PFC_3,L,0.4739015996456146,40.97006607055664,150.4178924560547,0.1592085094237877,0.6,0.2,0.4,40,0.6779661178588867,0.0037865936756134,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,6
schaefer200x7,86,7Networks_LH_Default_PFC_4,L,0.515166163444519,45.4406852722168,173.5931396484375,-1.5926332901127842,0.775,0.225,0.55,40,0.5546218752861023,0.0079461075365543,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,18
schaefer200x7,87,7Networks_LH_Default_PFC_5,L,0.4283495843410492,45.868839263916016,142.802978515625,0.4737194389450333,0.625,0.325,0.3,40,0.5142857432365417,0.0036454452201724,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer200x7,88,7Networks_LH_Default_PFC_6,L,0.3288290500640869,43.780086517333984,103.91848754882812,0.3005357348775144,0.9,0.475,0.425,40,0.6666666865348816,0.0094790384173393,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer200x7,89,7Networks_LH_Default_PFC_7,L,0.3793636262416839,45.43029022216797,127.88484191894533,-0.1941790077877175,0.975,0.375,0.6,40,0.6944444179534912,0.0114296246320009,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,14
schaefer200x7,90,7Networks_LH_Default_PFC_8,L,0.2921856939792633,46.13216400146485,97.26326751708984,0.7530911905214204,0.75,0.45,0.3,40,0.5249999761581421,0.0207269731909036,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,12
schaefer200x7,91,7Networks_LH_Default_PFC_9,L,0.4371780753135681,45.67278671264648,147.60073852539062,-1.926706746161056,0.75,0.275,0.475,40,0.5888888835906982,0.0020162276923656,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,12
schaefer200x7,92,7Networks_LH_Default_PFC_10,L,0.2593408524990082,48.76416778564453,94.25390625,0.5936574950464109,0.8,0.35,0.45,40,0.8235294222831726,0.019820449873805,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,13
schaefer200x7,93,7Networks_LH_Default_PFC_11,L,0.3907600045204162,56.76134490966797,168.09884643554688,-1.215497280795777,0.75,0.275,0.475,40,0.4117647111415863,0.0007343692122958,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,6
schaefer200x7,94,7Networks_LH_Default_PFC_12,L,0.3891220986843109,53.17245101928711,152.15634155273438,0.4098062805356937,0.775,0.35,0.425,40,0.6666666865348816,0.0034295301884412,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,10
schaefer200x7,95,7Networks_LH_Default_PFC_13,L,0.3656688630580902,46.38072204589844,125.6651611328125,-1.770403640238369,0.825,0.1,0.725,40,0.7317073345184326,0.0136275542899966,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,8
schaefer200x7,96,7Networks_LH_Default_pCunPCC_1,L,0.4207248985767364,33.22075271606445,105.40548706054688,0.1667787316202534,0.65,0.35,0.3,40,0.6106194853782654,0.0168615132570266,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,10
schaefer200x7,97,7Networks_LH_Default_pCunPCC_2,L,0.3505306839942932,52.97722244262695,140.82017517089844,0.0930102094893328,0.725,0.475,0.25,40,0.7739130258560181,0.0308668278157711,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,9
schaefer200x7,98,7Networks_LH_Default_pCunPCC_3,L,0.2249309569597244,55.0598258972168,96.83908081054688,-0.345443425318975,0.675,0.35,0.325,40,0.8666666746139526,0.0202637705951929,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer200x7,99,7Networks_LH_Default_pCunPCC_4,L,0.3411820530891418,47.5771484375,123.9332275390625,0.5615354320442922,0.65,0.4,0.25,40,0.6941176652908325,0.0167315937578678,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,8
schaefer200x7,100,7Networks_LH_Default_PHC_1,L,0.4488174021244049,34.410194396972656,114.87699127197266,0.4485292803801828,0.65,0.425,0.225,40,0.6692307591438293,0.0262854825705289,0.7105135837439973,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,19
schaefer400x7,1,7Networks_LH_Vis_1,L,0.5411679148674011,27.57195281982422,111.70206451416016,0.590401370081442,0.775,0.525,0.25,40,0.8999999761581421,0.0132702738046646,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,2,7Networks_LH_Vis_2,L,0.4474091231822967,34.48984146118164,114.21949768066406,0.4105689296399725,0.725,0.45,0.275,40,0.8904109597206116,0.0065709743648767,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,13
schaefer400x7,3,7Networks_LH_Vis_3,L,0.5525298118591309,25.83053207397461,106.30448150634766,0.8392344331291883,0.65,0.3,0.35,40,0.6410256624221802,0.0233049001544713,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,4,7Networks_LH_Vis_4,L,0.4898554682731628,23.5355224609375,85.42732238769531,0.5039648750806405,0.75,0.45,0.3,40,0.8636363744735718,0.029145922511816,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,10
schaefer400x7,5,7Networks_LH_Vis_5,L,0.5249151587486267,25.495515823364254,95.51691436767578,0.497028204002308,0.725,0.375,0.35,40,0.8444444537162781,0.0061450581997632,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,6,7Networks_LH_Vis_6,L,0.4957161843776703,35.012699127197266,129.1267547607422,0.7258841404922277,0.7,0.425,0.275,40,0.5,0.0189716629683971,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,7,7Networks_LH_Vis_7,L,0.4645269811153412,32.03099822998047,114.84305572509766,0.4701401156558587,0.65,0.375,0.275,40,0.529411792755127,0.0791491344571113,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,8,7Networks_LH_Vis_8,L,0.4217828512191772,39.76982879638672,121.46281433105467,0.4298962002456454,0.775,0.35,0.425,40,0.7400000095367432,0.0108716394752264,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,9,7Networks_LH_Vis_9,L,0.5206751227378845,32.68770980834961,124.7042007446289,0.4696492691160692,0.75,0.45,0.3,40,0.3030303120613098,0.0309478659182786,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,10,7Networks_LH_Vis_10,L,0.4317443072795868,40.88504409790039,136.33465576171875,0.0566205002795809,0.675,0.4,0.275,40,0.6976743936538696,0.0182313416153192,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,6
schaefer400x7,11,7Networks_LH_Vis_11,L,0.4090719819068908,49.97039031982422,157.63381958007812,0.1701943089979854,0.8,0.375,0.425,40,0.5714285969734192,0.0865509584546089,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,12,7Networks_LH_Vis_12,L,0.5144871473312378,52.4214973449707,208.9242706298828,0.6042018701917283,0.725,0.35,0.375,40,0.1818181872367859,0.0025319587439298,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,6
schaefer400x7,13,7Networks_LH_Vis_13,L,0.503254234790802,22.6964054107666,81.45796966552734,0.4775631074446999,0.6,0.425,0.175,40,0.6153846383094788,0.0701538249850273,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,14,7Networks_LH_Vis_14,L,0.441074937582016,51.71602630615234,175.5777130126953,0.6861000370340882,0.575,0.3,0.275,40,0.4864864945411682,0.0106611242517828,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,15,7Networks_LH_Vis_15,L,0.4499084055423736,48.575439453125,159.6696319580078,0.4420140367437432,0.575,0.275,0.3,40,0.3508771955966949,0.0330421887338161,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,16,7Networks_LH_Vis_16,L,0.5267792344093323,16.62101936340332,60.46552276611328,-0.0526635052960445,0.725,0.475,0.25,40,0.7555555701255798,0.0835481137037277,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,10
schaefer400x7,17,7Networks_LH_Vis_17,L,0.4260115027427673,45.14936065673828,147.26809692382812,-0.864517235225494,0.675,0.3,0.375,40,0.5833333134651184,0.0040641338564455,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,18,7Networks_LH_Vis_18,L,0.4168952405452728,43.404571533203125,134.15049743652344,0.4625363887250793,0.625,0.4,0.225,40,0.800000011920929,0.0742179378867149,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,19,7Networks_LH_Vis_19,L,0.4734057784080505,49.90861129760742,176.17050170898438,0.6261748737639286,0.675,0.45,0.225,40,0.5,0.0245620664209127,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,20,7Networks_LH_Vis_20,L,0.5313473343849182,21.1752872467041,78.74492645263672,0.4179541461929467,0.775,0.475,0.3,40,0.53125,0.0128002176061272,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,21,7Networks_LH_Vis_21,L,0.3996157348155975,42.8908805847168,129.86306762695312,0.3380012453979102,0.675,0.325,0.35,40,0.7083333134651184,0.0452236793935298,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,9
schaefer400x7,22,7Networks_LH_Vis_22,L,0.5093034505844116,28.66372299194336,104.95880889892578,0.5364380184733554,0.85,0.575,0.275,40,0.7090908885002136,0.0385926663875579,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,23,7Networks_LH_Vis_23,L,0.406916469335556,46.24016571044922,142.62738037109375,0.7939483567012254,0.525,0.275,0.25,40,0.682539701461792,0.013584810309112,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,24,7Networks_LH_Vis_24,L,0.5382993221282959,38.72202301025391,157.95236206054688,-0.6555504888066145,0.75,0.475,0.275,40,0.1568627506494522,0.0139791369438171,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,25,7Networks_LH_Vis_25,L,0.4855679869651794,42.35147857666016,153.55029296875,0.2427719181691181,0.8,0.475,0.325,40,0.4772727191448211,0.0328063741326332,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,26,7Networks_LH_Vis_26,L,0.3562606275081634,43.7605094909668,121.6495132446289,0.6554009948163471,0.7,0.425,0.275,40,0.6744186282157898,0.0310161411762237,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,6
schaefer400x7,27,7Networks_LH_Vis_27,L,0.468679279088974,46.566680908203125,166.13677978515625,0.8303602973518673,0.6,0.3,0.3,40,0.5600000023841858,0.0065131308510899,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,28,7Networks_LH_Vis_28,L,0.3429598808288574,49.80342102050781,128.97023010253906,1.0637474859145706,0.55,0.175,0.375,40,0.9230769276618958,0.0403385236859321,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,29,7Networks_LH_Vis_29,L,0.551689863204956,36.81959533691406,158.0487060546875,0.4604387404575405,0.625,0.45,0.175,40,0.5,0.0043835835531353,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,30,7Networks_LH_Vis_30,L,0.4321713149547577,41.415775299072266,136.87754821777344,0.7560281760164567,0.525,0.45,0.075,40,0.8125,0.0398712828755378,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,1
schaefer400x7,31,7Networks_LH_Vis_31,L,0.4171565771102905,46.50847625732422,150.08587646484375,0.8513129401491524,0.425,0.325,0.1,40,0.4285714328289032,0.0071800868026912,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,32,7Networks_LH_SomMot_1,L,0.3171687126159668,53.89705657958984,121.6940460205078,-0.7615294779823591,0.7,0.35,0.35,40,0.7222222089767456,0.0328583717346191,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,11
schaefer400x7,33,7Networks_LH_SomMot_2,L,0.3185918033123016,53.04239654541016,135.86276245117188,0.0463533839937414,0.725,0.4,0.325,40,0.7411764860153198,0.03043008223176,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,34,7Networks_LH_SomMot_3,L,0.3066267371177673,41.63443756103516,93.24160766601562,-0.7490964988658952,0.725,0.45,0.275,40,0.9285714030265808,0.0231073312461376,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,35,7Networks_LH_SomMot_4,L,0.3703503906726837,27.956300735473636,73.77723693847656,-0.0349451102065149,0.775,0.6,0.175,40,0.7727272510528564,0.0356223732233047,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,36,7Networks_LH_SomMot_5,L,0.4226939082145691,23.53226852416992,73.44225311279297,-0.1812401095501572,0.625,0.475,0.15,40,0.8214285969734192,0.027403425425291,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,1
schaefer400x7,37,7Networks_LH_SomMot_6,L,0.3037613332271576,43.976707458496094,107.21940612792967,0.1468248453946234,0.875,0.475,0.4,40,0.7727272510528564,0.0381103903055191,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,12
schaefer400x7,38,7Networks_LH_SomMot_7,L,0.3676474690437317,35.06303405761719,99.7800750732422,0.1233237250302631,0.575,0.25,0.325,40,0.8461538553237915,0.034640859812498,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,39,7Networks_LH_SomMot_8,L,0.3457275629043579,30.54225730895996,78.2841567993164,0.2439221996709315,0.675,0.55,0.125,40,0.8372092843055725,0.0278634242713451,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,1
schaefer400x7,40,7Networks_LH_SomMot_9,L,0.4085431694984436,44.85981369018555,133.1806640625,-0.4503660258685471,0.725,0.45,0.275,40,0.7142857313156128,0.0107297524809837,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,41,7Networks_LH_SomMot_10,L,0.3734907209873199,29.324369430541992,80.6062240600586,0.154420039384428,0.725,0.475,0.25,40,0.7894737124443054,0.0167151931673288,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,1
schaefer400x7,42,7Networks_LH_SomMot_11,L,0.3537226021289825,40.70417022705078,105.30043029785156,0.0562235908318925,0.75,0.525,0.225,40,0.8108108043670654,0.0055983806960284,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,1
schaefer400x7,43,7Networks_LH_SomMot_12,L,0.4065843820571899,44.443946838378906,141.39503479003906,0.4052847709957257,0.725,0.425,0.3,40,0.6346153616905212,0.0118349995464086,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,44,7Networks_LH_SomMot_13,L,0.4317535161972046,46.64162826538086,154.53811645507812,-0.0432415745372356,0.6,0.275,0.325,40,0.449999988079071,2.32923157454934e-05,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,45,7Networks_LH_SomMot_14,L,0.3515961468219757,43.89899444580078,118.43545532226562,0.2800880349799538,0.9,0.575,0.325,40,0.9230769276618958,0.0101606743410229,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,46,7Networks_LH_SomMot_15,L,0.3490962088108063,47.15162658691406,126.97554779052734,-0.082346247352365,0.7,0.375,0.325,40,0.6382978558540344,0.0208478476852178,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,47,7Networks_LH_SomMot_16,L,0.3710763156414032,44.60419464111328,127.5746612548828,0.6229442386129183,0.725,0.45,0.275,40,0.4347825944423675,0.0174390655010938,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,48,7Networks_LH_SomMot_17,L,0.3515757322311401,49.24924850463867,132.3177490234375,0.3348997786090637,0.8,0.475,0.325,40,0.7027027010917664,0.0011620654258877,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,0
schaefer400x7,49,7Networks_LH_SomMot_18,L,0.3942326009273529,41.57349395751953,120.365478515625,-0.0367068397058961,0.675,0.4,0.275,40,0.7636363506317139,0.0203568693250417,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,50,7Networks_LH_SomMot_19,L,0.3385320007801056,47.09762954711914,121.08731079101562,0.3512083752289981,0.65,0.45,0.2,40,0.7045454382896423,0.0208137296140193,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,51,7Networks_LH_SomMot_20,L,0.316493809223175,54.08794021606445,129.31640625,-0.2790164940232216,0.775,0.4,0.375,40,0.4680851101875305,0.0146139226853847,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,9
schaefer400x7,52,7Networks_LH_SomMot_21,L,0.3552321195602417,47.42338562011719,130.354736328125,-0.0469900190542691,0.825,0.6,0.225,40,0.3088235259056091,0.0029788133688271,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,53,7Networks_LH_SomMot_22,L,0.3841407895088196,51.33646011352539,154.612548828125,0.2776801682996253,0.7,0.6,0.1,40,0.9375,0.0200193971395492,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,54,7Networks_LH_SomMot_23,L,0.3955582678318023,39.082149505615234,114.6591796875,-1.129296648765953,0.7,0.35,0.35,40,0.774193525314331,0.0165196508169174,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,55,7Networks_LH_SomMot_24,L,0.3370113372802734,44.28068161010742,114.98370361328124,-1.7713645242334315,0.725,0.275,0.45,40,0.9666666388511658,0.0137565480545163,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,56,7Networks_LH_SomMot_25,L,0.3198084533214569,50.63847732543945,121.1898422241211,-0.0617012077550477,0.85,0.375,0.475,40,0.8235294222831726,0.0134903341531753,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,57,7Networks_LH_SomMot_26,L,0.36051806807518,45.22123718261719,120.01555633544922,0.3387341466272228,0.7,0.55,0.15,40,0.4675324559211731,0.0123603576794266,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,15
schaefer400x7,58,7Networks_LH_SomMot_27,L,0.344438374042511,43.48982238769531,116.11637115478516,-0.0083628123467704,0.75,0.325,0.425,40,0.6530612111091614,0.0019047055393457,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,59,7Networks_LH_SomMot_28,L,0.3718389272689819,47.8135986328125,135.94866943359375,-0.0339825418166645,0.875,0.475,0.4,40,0.8181818127632141,0.0022561794612556,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,60,7Networks_LH_SomMot_29,L,0.3218138813972473,45.7093391418457,107.22091674804688,-0.0501829943185397,0.8,0.425,0.375,40,0.5,0.0050762291066348,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,1
schaefer400x7,61,7Networks_LH_SomMot_30,L,0.4792040884494781,46.03523635864258,161.15878295898438,0.4954951923126544,0.675,0.525,0.15,40,0.725806474685669,0.0264710448682308,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,7
schaefer400x7,62,7Networks_LH_SomMot_31,L,0.3272177278995514,40.70092391967773,98.33208465576172,-0.2023476381327839,0.825,0.475,0.35,40,0.7647058963775635,0.0036084780003875,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,63,7Networks_LH_SomMot_32,L,0.3311122059822082,38.90172958374024,95.05970001220705,0.095749406046717,0.675,0.375,0.3,40,0.3157894611358642,0.0326394438743591,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,64,7Networks_LH_SomMot_33,L,0.368828147649765,37.57035446166992,105.68682861328124,-0.1534181672669429,0.7,0.325,0.375,40,0.7857142686843872,0.0611035339534282,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,10
schaefer400x7,65,7Networks_LH_SomMot_34,L,0.5598664283752441,39.22835922241211,162.2250518798828,0.430798031119176,0.875,0.475,0.4,40,0.4693877696990967,0.0044830325059592,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,66,7Networks_LH_SomMot_35,L,0.4074562788009643,41.17207336425781,128.04931640625,-0.3530037915725535,0.825,0.375,0.45,40,0.6851851940155029,0.0054382225498557,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,67,7Networks_LH_SomMot_36,L,0.3964211642742157,41.53700637817383,124.45834350585938,0.1307259159800008,0.875,0.45,0.425,40,0.4772727191448211,0.0024742630776017,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,1
schaefer400x7,68,7Networks_LH_SomMot_37,L,0.3843624889850616,35.769569396972656,103.7238998413086,-0.9410821647419648,0.725,0.375,0.35,40,0.233333334326744,0.0017353020375594,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
schaefer400x7,69,7Networks_LH_DorsAttn_Post_1,L,0.6245160698890686,19.94572257995605,96.24520874023438,0.6947784239177384,0.6,0.425,0.175,40,0.7948718070983887,0.0096350535750389,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,70,7Networks_LH_DorsAttn_Post_2,L,0.4334235191345215,29.76240348815918,95.23380279541016,0.9005718428970526,0.4,0.325,0.075,40,0.9032257795333862,0.0068837720900774,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,14
schaefer400x7,71,7Networks_LH_DorsAttn_Post_3,L,0.382503479719162,43.65456008911133,128.25807189941406,0.1004399978054547,0.75,0.35,0.4,40,0.6603773832321167,0.0070059923455119,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,12
schaefer400x7,72,7Networks_LH_DorsAttn_Post_4,L,0.3230662643909454,45.33348083496094,110.78060913085938,-1.0368851732683804,0.75,0.35,0.4,40,0.5370370149612427,0.023533733561635,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,5
schaefer400x7,73,7Networks_LH_DorsAttn_Post_5,L,0.3955143094062805,51.28341293334961,156.9507293701172,1.019366916108545,0.325,0.2,0.125,40,0.970588207244873,0.0053089433349668,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,1
schaefer400x7,74,7Networks_LH_DorsAttn_Post_6,L,0.2884865701198578,47.30864334106445,99.26356506347656,0.3781040236560129,0.825,0.275,0.55,40,0.5102040767669678,0.0176110286265611,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,75,7Networks_LH_DorsAttn_Post_7,L,0.4305019378662109,43.71077728271485,147.6387939453125,1.0319405818434984,0.55,0.275,0.275,40,0.7441860437393188,0.0032427930273115,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,2
schaefer400x7,76,7Networks_LH_DorsAttn_Post_8,L,0.3025047481060028,46.21318817138672,109.23229217529295,-0.1439008535771679,0.775,0.375,0.4,40,0.7567567825317383,0.0145373810082674,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,0
schaefer400x7,77,7Networks_LH_DorsAttn_Post_9,L,0.2948643565177917,49.656925201416016,110.11451721191406,0.8454433311809655,0.775,0.275,0.5,40,0.7083333134651184,0.0166545789688825,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,0
schaefer400x7,78,7Networks_LH_DorsAttn_Post_10,L,0.3814359009265899,44.23119354248047,128.3573455810547,0.6295310825398951,0.775,0.25,0.525,40,0.4375,0.0246373675763607,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,3
schaefer400x7,79,7Networks_LH_DorsAttn_Post_11,L,0.3155518472194671,47.42047500610352,112.94793701171876,-0.3150461003378734,0.775,0.45,0.325,40,0.71875,0.0112429428845644,0.7626847308300598,40,authors_published_GMR2pCBVmasked_n40,reconstructed_unmasked_n40,4
